2998,37
2999,1
3000,1
3001,1
3002,1
3003,1
3004,1
3005,1
3006,1
3007,3
3008,1
3009,2
3010,1
3011,1
3012,1
3013,5
3014,1
3015,4
3016,4
3017,1
3018,1
3019,1
3020,1
3021,4
3022,1
3023,1
3024,18
3025,1
3026,1
3027,4
3028,2
3029,3
3030,1
3031,2
3032,1
3033,1
3034,2
3035,1
3036,6
3037,1
3038,1
3039,1
3040,2
3041,1
3042,1
3043,5
3044,3
3045,1
3046,1
3047,1
3048,1
3049,2
3050,1
3051,1
3052,2
3053,1
3054,4
3055,1
3056,2
3057,1
3058,4
3059,3
3060,1
3061,1
3062,2
3063,2
3064,1
3065,2
3066,2
3067,1
3068,3
3069,3
3070,1
3071,1
3072,1
3073,4
3074,4
3075,1
3076,1
3077,4
3078,1
3079,2
3080,1
3081,2
3082,1
3083,1
3084,1
3085,1
3086,1
3087,1
3088,1
3089,1
3090,2
3091,1
3092,2
3093,67
3094,1
3095,2
3096,3
3097,1
3098,5
3099,1
3100,1
3101,4
3102,4
3103,1
3104,1
3105,3
3106,1
3107,3
3108,1
3109,1
3110,2
3111,2
3112,1
3113,1
3114,1
3115,2
3116,1
3117,2
3118,1
3119,1
3120,2
3121,1
3122,1
3123,1
3124,2
3125,3
3126,6
3127,1
3128,1
3129,1
3130,1
3131,1
3132,1
3133,1
3134,1
3135,1
3136,1
3137,1
3138,1
3139,4
3140,2
3141,1
3142,1
3143,1
3144,1
3145,1
3146,1
3147,1
3148,5
3149,1
3150,4
3151,10
3152,3
3153,1
3154,1
3155,1
3156,1
3157,1
3158,1
3159,5
3160,1
3161,1
3162,1
3163,3
3164,1
3165,2
3166,1
3167,1
3168,1
3169,1
3170,1
3171,1
3172,1
3173,2
3174,1
3175,2
3176,2
3177,3
3178,4
3179,3
3180,1
3181,2
3182,1
3183,1
3184,1
3185,2
3186,2
3187,1
3188,1
3189,1
3190,1
3191,1
3192,2
3193,1
3194,1
3195,1
3196,4
3197,1
3198,1
3199,2
3200,1
3201,1
3202,2
3203,2
3204,1
3205,1
3206,1
3207,1
3208,2
3209,3
3210,2
3211,1
3212,1
3213,1
3214,2
3215,1
3216,1
3217,2
3218,1
3219,4
3220,1
3221,1
3222,1
3223,1
3224,1
3225,1
3226,6
3227,5
3228,3
3229,1
3230,2
3231,1
3232,1
3233,5
3234,2
3235,1
3236,1
3237,2
3238,1
3239,1
3240,1
3241,1
3242,2
3243,1
3244,2
3245,2
3246,1
3247,1
3248,1
3249,2
3250,1
3251,1
3252,2
3253,1
3254,1
3255,1
3256,1
3257,4
3258,2
3259,1
3260,1
3261,1
3262,2
3263,2
3264,7
3265,1
3266,1
3267,2
3268,1
3269,3
3270,1
3271,1
3272,1
3273,1
3274,1
3275,2
3276,4
3277,1
3278,2
3279,1
3280,2
3281,1
3282,1
3283,1
3284,1
3285,1
3286,1
3287,3
3288,1
3289,1
3290,1
3291,9
3292,2
3293,10
3294,1
3295,1
3296,1
3297,1
3298,1
3299,2
3300,1
3301,2
3302,1
3303,1
3304,1
3305,5
3306,1
3307,1
3308,1
3309,1
3310,1
3311,1
3312,1
3313,2
3314,1
3315,1
3316,1
3317,1
3318,1
3319,1
3320,1
3321,1
3322,1
3323,1
3324,1
3325,1
3326,3
3327,1
3328,1
3329,2
3330,1
3331,1
3332,1
3333,1
3334,1
3335,4
3336,21
3337,1
3338,1
3339,1
3340,1
3341,1
3342,1
3343,2
3344,1
3345,1
3346,1
3347,1
3348,2
3349,1
3350,4
3351,2
3352,4
3353,1
3354,1
3355,1
3356,1
3357,1
3358,3
3359,1
3360,1
3361,2
3362,1
3363,2
3364,1
3365,1
3366,1
3367,1
3368,3
3369,2
3370,2
3371,1
3372,1
3373,1
3374,1
3375,1
3376,1
3377,2
3378,1
3379,1
3380,2
3381,2
3382,1
3383,1
3384,1
3385,1
3386,1
3387,1
3388,1
3389,3
3390,1
3391,2
3392,1
3393,1
3394,2
3395,1
3396,1
3397,1
3398,3
3399,12
3400,1
3401,1
3402,3
3403,1
3404,1
3405,1
3406,1
3407,1
3408,1
3409,1
3410,5
3411,1
3412,2
3413,1
3414,1
3415,3
3416,3
3417,6
3418,2
3419,4
3420,1
3421,1
3422,1
3423,3
3424,3
3425,1
3426,1
3427,1
3428,2
3429,1
3430,1
3431,1
3432,1
3433,1
3434,1
3435,1
3436,1
3437,1
3438,2
3439,1
3440,1
3441,1
3442,1
3443,1
3444,1
3445,1
3446,2
3447,1
3448,1
3449,1
3450,2
3451,1
3452,2
3453,1
3454,1
3455,3
3456,1
3457,2
3458,3
3459,1
3460,1
3461,1
3462,1
3463,1
3464,1
3465,28
3466,1
3467,1
3468,1
3469,1
3470,4
3471,1
3472,1
3473,1
3474,2
3475,4
3476,3
3477,2
3478,3
3479,1
3480,4
3481,1
3482,3
3483,1
3484,1
3485,2
3486,2
3487,2
3488,1
3489,1
3490,1
3491,3
3492,1
3493,2
3494,1
3495,1
3496,1
3497,1
3498,2
3499,1
3500,1
3501,1
3502,2
3503,1
3504,2
3505,1
3506,2
3507,1
3508,3
3509,1
3510,2
3511,1
3512,2
3513,1
3514,1
3515,1
3516,1
3517,1
3518,1
3519,4
3520,1
3521,2
3522,1
3523,1
3524,1
3525,1
3526,1
3527,1
3528,2
3529,4
3530,1
3531,1
3532,1
3533,1
3534,1
3535,3
3536,2
3537,1
3538,1
3539,1
3540,2
3541,1
3542,1
3543,2
3544,1
3545,1
3546,1
3547,2
3548,1
3549,1
3550,1
3551,1
3552,1
3553,1
3554,1
3555,1
3556,3
3557,1
3558,1
3559,1
3560,1
3561,2
3562,1
3563,4
3564,1
3565,1
3566,1
3567,2
3568,1
3569,1
3570,1
3571,3
3572,1
3573,2
3574,3
3575,2
3576,1
3577,1
3578,2
3579,1
3580,1
3581,1
3582,1
3583,1
3584,1
3585,1
3586,2
3587,1
3588,2
3589,1
3590,1
3591,1
3592,2
3593,1
3594,1
3595,1
3596,1
3597,1
3598,2
3599,1
3600,1
3601,1
3602,1
3603,1
3604,2
3605,1
3606,1
3607,1
3608,2
3609,1
3610,1
3611,3
3612,3
3613,1
3614,1
3615,1
3616,1
3617,1
3618,3
3619,1
3620,2
3621,1
3622,1
3623,2
3624,1
3625,1
3626,1
3627,1
3628,2
3629,3
3630,1
3631,1
3632,1
3633,3
3634,1
3635,1
3636,1
3637,1
3638,1
3639,1
3640,1
3641,1
3642,1
3643,1
3644,2
3645,1
3646,1
3647,1
3648,1
3649,1
3650,4
3651,2
3652,1
3653,1
3654,2
3655,4
3656,2
3657,1
3658,1
3659,3
3660,1
3661,1
3662,7
3663,2
3664,17
3665,2
3666,1
3667,1
3668,1
3669,1
3670,1
3671,1
3672,1
3673,1
3674,1
3675,4
3676,2
3677,1
3678,1
3679,1
3680,1
3681,1
3682,1
3683,1
3684,1
3685,2
3686,1
3687,1
3688,1
3689,1
3690,1
3691,1
3692,1
3693,1
3694,1
3695,1
3696,1
3697,1
3698,1
3699,1
3700,1
3701,1
3702,1
3703,2
3704,2
3705,1
3706,1
3707,1
3708,1
3709,2
3710,1
3711,2
3712,1
3713,3
3714,2
3715,2
3716,1
3717,1
3718,1
3719,1
3720,2
3721,1
3722,3
3723,2
3724,3
3725,5
3726,1
3727,1
3728,1
3729,2
3730,3
3731,1
3732,1
3733,1
3734,1
3735,3
3736,1
3737,1
3738,10
3739,2
3740,1
3741,1
3742,1
3743,2
3744,1
3745,1
3746,1
3747,2
3748,1
3749,1
3750,2
3751,8
3752,1
3753,2
3754,1
3755,1
3756,1
3757,1
3758,1
3759,1
3760,1
3761,8
3762,1
3763,1
3764,2
3765,1
3766,1
3767,1
3768,2
3769,7
3770,2
3771,1
3772,1
3773,1
3774,1
3775,1
3776,1
3777,1
3778,1
3779,3
3780,3
3781,1
3782,1
3783,1
3784,1
3785,1
3786,1
3787,1
3788,5
3789,1
3790,1
3791,1
3792,2
3793,2
3794,2
3795,1
3796,1
3797,1
3798,2
3799,1
3800,1
3801,1
3802,1
3803,1
3804,1
3805,4
3806,1
3807,1
3808,2
3809,1
3810,2
3811,1
3812,1
3813,2
3814,1
3815,3
3816,2
3817,5
3818,1
3819,2
3820,1
3821,1
3822,1
3823,1
3824,1
3825,3
3826,1
3827,1
3828,1
3829,1
3830,1
3831,1
3832,1
3833,2
3834,58
3835,1
3836,1
3837,1
3838,1
3839,1
3840,1
3841,2
3842,1
3843,1
3844,1
3845,1
3846,1
3847,1
3848,1
3849,3
3850,2
3851,1
3852,2
3853,1
3854,1
3855,3
3856,1
3857,1
3858,1
3859,1
3860,1
3861,3
3862,1
3863,1
3864,1
3865,3
3866,1
3867,1
3868,1
3869,4
3870,1
3871,2
3872,1
3873,1
3874,1
3875,7
3876,2
3877,1
3878,1
3879,4
3880,1
3881,1
3882,2
3883,1
3884,1
3885,1
3886,1
3887,1
3888,1
3889,1
3890,1
3891,1
3892,1
3893,1
3894,5
3895,2
3896,1
3897,1
3898,1
3899,1
3900,1
3901,1
3902,1
3903,3
3904,1
3905,1
3906,1
3907,1
3908,2
3909,2
3910,1
3911,2
3912,2
3913,6
3914,1
3915,1
3916,1
3917,1
3918,2
3919,1
3920,2
3921,1
3922,1
3923,1
3924,3
3925,4
3926,1
3927,1
3928,1
3929,1
3930,1
3931,1
3932,2
3933,1
3934,1
3935,1
3936,1
3937,4
3938,1
3939,1
3940,1
3941,1
3942,1
3943,1
3944,1
3945,4
3946,1
3947,1
3948,1
3949,1
3950,1
3951,1
3952,1
3953,2
3954,2
3955,1
3956,1
3957,1
3958,1
3959,1
3960,1
3961,1
3962,1
3963,1
3964,1
3965,1
3966,3
3967,1
3968,1
3969,1
3970,1
3971,2
3972,2
3973,1
3974,1
3975,1
3976,1
3977,1
3978,1
3979,1
3980,1
3981,1
3982,2
3983,1
3984,1
3985,1
3986,3
3987,1
3988,1
3989,1
3990,1
3991,3
3992,2
3993,1
3994,3
3995,1
3996,1
3997,1
3998,1
3999,3
4000,1
4001,1
4002,1
4003,4
4004,3
4005,1
4006,1
4007,2
4008,1
4009,2
4010,1
4011,1
4012,1
4013,1
4014,4
4015,1
4016,1
4017,1
4018,1
4019,1
4020,1
4021,1
4022,1
4023,1
4024,2
4025,1
4026,1
4027,4
4028,1
4029,1
4030,1
4031,2
4032,1
4033,1
4034,1
4035,2
4036,1
4037,1
4038,1
4039,1
4040,1
4041,2
4042,1
4043,3
4044,1
4045,1
4046,1
4047,2
4048,1
4049,1
4050,1
4051,1
4052,1
4053,1
4054,2
4055,1
4056,2
4057,1
4058,1
4059,1
4060,1
4061,1
4062,1
4063,1
4064,1
4065,1
4066,2
4067,1
4068,1
4069,1
4070,2
4071,1
4072,1
4073,1
4074,1
4075,1
4076,2
4077,2
4078,2
4079,1
4080,1
4081,1
4082,2
4083,1
4084,2
4085,2
4086,2
4087,4
4088,1
4089,1
4090,1
4091,1
4092,1
4093,1
4094,1
4095,1
4096,1
4097,1
4098,1
4099,1
4100,1
4101,2
4102,1
4103,3
4104,1
4105,1
4106,1
4107,1
4108,2
4109,1
4110,1
4111,1
4112,1
4113,1
4114,1
4115,1
4116,1
4117,5
4118,1
4119,3
4120,1
4121,2
4122,1
4123,1
4124,1
4125,1
4126,1
4127,1
4128,2
4129,1
4130,1
4131,2
4132,1
4133,2
4134,1
4135,1
4136,1
4137,2
4138,1
4139,1
4140,1
4141,1
4142,1
4143,1
4144,1
4145,1
4146,1
4147,1
4148,4
4149,1
4150,1
4151,1
4152,1
4153,1
4154,3
4155,1
4156,1
4157,1
4158,1
4159,1
4160,1
4161,3
4162,7
4163,1
4164,2
4165,1
4166,1
4167,6
4168,1
4169,1
4170,1
4171,2
4172,1
4173,2
4174,1
4175,1
4176,1
4177,1
4178,1
4179,1
4180,1
4181,1
4182,1
4183,1
4184,1
4185,1
4186,1
4187,1
4188,3
4189,1
4190,1
4191,1
4192,1
4193,1
4194,1
4195,1
4196,1
4197,2
4198,1
4199,1
4200,1
4201,1
4202,1
4203,1
4204,1
4205,1
4206,1
4207,1
4208,1
4209,2
4210,2
4211,2
4212,1
4213,1
4214,5
4215,1
4216,1
4217,1
4218,1
4219,2
4220,1
4221,1
4222,1
4223,1
4224,1
4225,1
4226,1
4227,1
4228,2
4229,4
4230,1
4231,1
4232,1
4233,1
4234,1
4235,1
4236,1
4237,1
4238,1
4239,1
4240,1
4241,1
4242,1
4243,1
4244,1
4245,1
4246,3
4247,1
4248,3
4249,1
4250,1
4251,1
4252,1
4253,1
4254,1
4255,1
4256,1
4257,2
4258,1
4259,3
4260,2
4261,1
4262,1
4263,1
4264,1
4265,1
4266,1
4267,1
4268,1
4269,1
4270,2
4271,1
4272,1
4273,1
4274,1
4275,2
4276,1
4277,1
4278,1
4279,1
4280,1
4281,9
4282,3
4283,1
4284,1
4285,1
4286,1
4287,1
4288,2
4289,1
4290,1
4291,1
4292,1
4293,1
4294,1
4295,1
4296,3
4297,1
4298,1
4299,1
4300,1
4301,1
4302,1
4303,1
4304,1
4305,1
4306,2
4307,1
4308,7
4309,1
4310,1
4311,2
4312,1
4313,2
4314,2
4315,1
4316,1
4317,1
4318,1
4319,1
4320,1
4321,1
4322,3
4323,1
4324,2
4325,1
4326,1
4327,1
4328,1
4329,1
4330,1
4331,2
4332,1
4333,1
4334,2
4335,1
4336,15
4337,2
4338,1
4339,1
4340,1
4341,1
4342,1
4343,1
4344,1
4345,1
4346,1
4347,1
4348,1
4349,1
4350,1
4351,1
4352,1
4353,1
4354,2
4355,1
4356,1
4357,1
4358,1
4359,1
4360,1
4361,3
4362,1
4363,1
4364,1
4365,1
4366,1
4367,62
4368,1
4369,1
4370,1
4371,1
4372,1
4373,1
4374,1
4375,2
4376,1
4377,1
4378,1
4379,1
4380,2
4381,1
4382,1
4383,1
4384,1
4385,2
4386,1
4387,1
4388,1
4389,1
4390,1
4391,1
4392,2
4393,1
4394,1
4395,1
4396,1
4397,1
4398,1
4399,1
4400,1
4401,1
4402,1
4403,8
4404,1
4405,1
4406,2
4407,2
4408,1
4409,1
4410,1
4411,1
4412,1
4413,1
4414,1
4415,4
4416,1
4417,1
4418,1
4419,1
4420,2
4421,1
4422,1
4423,1
4424,1
4425,2
4426,1
4427,1
4428,1
4429,1
4430,1
4431,1
4432,1
4433,1
4434,1
4435,1
4436,1
4437,1
4438,1
4439,1
4440,1
4441,1
4442,2
4443,1
4444,2
4445,1
4446,1
4447,1
4448,1
4449,1
4450,1
4451,1
4452,2
4453,2
4454,1
4455,2
4456,5
4457,1
4458,1
4459,1
4460,1
4461,1
4462,1
4463,1
4464,1
4465,1
4466,1
4467,1
4468,1
4469,2
4470,2
4471,4
4472,2
4473,1
4474,4
4475,2
4476,1
4477,1
4478,1
4479,1
4480,1
4481,1
4482,1
4483,1
4484,2
4485,1
4486,1
4487,1
4488,1
4489,1
4490,2
4491,1
4492,1
4493,1
4494,5
4495,1
4496,1
4497,1
4498,1
4499,1
4500,1
4501,1
4502,1
4503,1
4504,2
4505,2
4506,1
4507,1
4508,1
4509,1
4510,1
4511,1
4512,1
4513,1
4514,1
4515,1
4516,1
4517,1
4518,1
4519,1
4520,1
4521,1
4522,1
4523,1
4524,1
4525,1
4526,2
4527,1
4528,1
4529,3
4530,1
4531,1
4532,1
4533,1
4534,1
4535,1
4536,1
4537,1
4538,1
4539,2
4540,1
4541,1
4542,1
4543,1
4544,1
4545,1
4546,1
4547,1
4548,1
4549,1
4550,1
4551,1
4552,1
4553,1
4554,1
4555,1
4556,1
4557,1
4558,1
4559,1
4560,1
4561,1
4562,1
4563,2
4564,1
4565,1
4566,1
4567,2
4568,1
4569,1
4570,1
4571,1
4572,2
4573,1
4574,1
4575,1
4576,1
4577,1
4578,1
4579,1
4580,1
4581,1
4582,1
4583,1
4584,1
4585,1
4586,1
4587,1
4588,1
4589,1
4590,2
4591,1
4592,1
4593,1
4594,1
4595,1
4596,1
4597,1
4598,1
4599,1
4600,1
4601,1
4602,4
4603,1
4604,1
4605,1
4606,1
4607,1
4608,6
4609,3
4610,2
4611,3
4612,1
4613,1
4614,1
4615,1
4616,1
4617,1
4618,1
4619,1
4620,1
4621,1
4622,1
4623,1
4624,1
4625,1
4626,1
4627,1
4628,1
4629,1
4630,1
4631,1
4632,1
4633,1
4634,1
4635,1
4636,1
4637,1
4638,1
4639,1
4640,1
4641,1
4642,1
4643,1
4644,1
4645,1
4646,5
4647,1
4648,1
4649,1
4650,1
4651,1
4652,4
4653,1
4654,3
4655,1
4656,1
4657,1
4658,1
4659,2
4660,1
4661,1
4662,1
4663,1
4664,1
4665,1
4666,1
4667,1
4668,1
4669,1
4670,1
4671,1
4672,1
4673,1
4674,1
4675,1
4676,1
4677,1
4678,1
4679,2
4680,1
4681,1
4682,5
4683,1
4684,1
4685,1
4686,1
4687,1
4688,1
4689,1
4690,1
4691,1
4692,1
4693,1
4694,1
4695,1
4696,1
4697,1
4698,1
4699,1
4700,1
4701,2
4702,1
4703,1
4704,1
4705,1
4706,1
4707,2
4708,1
4709,1
4710,1
4711,1
4712,1
4713,1
4714,1
4715,1
4716,1
4717,1
4718,1
4719,1
4720,1
4721,1
4722,1
4723,1
4724,1
4725,1
4726,1
4727,1
4728,1
4729,1
4730,5
4731,1
4732,1
4733,1
4734,1
4735,1
4736,1
4737,1
4738,1
4739,1
4740,1
4741,1
4742,1
4743,1
4744,1
4745,1
4746,1
4747,1
4748,1
4749,1
4750,1
4751,2
4752,1
